target_pos.x,target_pos.y,target_pos.z,human_pos.x,human_pos.y,human_pos.z,human_rot.x,human_rot.y,human_rot.z,human_height,Reference/Hips/m_LocalRotation.x,Reference/Hips/m_LocalRotation.y,Reference/Hips/m_LocalRotation.z,Reference/Hips/LeftUpLeg/m_LocalRotation.x,Reference/Hips/LeftUpLeg/m_LocalRotation.y,Reference/Hips/LeftUpLeg/m_LocalRotation.z,Reference/Hips/LeftUpLeg/LeftLeg/m_LocalRotation.x,Reference/Hips/LeftUpLeg/LeftLeg/m_LocalRotation.y,Reference/Hips/LeftUpLeg/LeftLeg/m_LocalRotation.z,Reference/Hips/LeftUpLeg/LeftLeg/LeftFoot/m_LocalRotation.x,Reference/Hips/LeftUpLeg/LeftLeg/LeftFoot/m_LocalRotation.y,Reference/Hips/LeftUpLeg/LeftLeg/LeftFoot/m_LocalRotation.z,Reference/Hips/RightUpLeg/m_LocalRotation.x,Reference/Hips/RightUpLeg/m_LocalRotation.y,Reference/Hips/RightUpLeg/m_LocalRotation.z,Reference/Hips/RightUpLeg/RightLeg/m_LocalRotation.x,Reference/Hips/RightUpLeg/RightLeg/m_LocalRotation.y,Reference/Hips/RightUpLeg/RightLeg/m_LocalRotation.z,Reference/Hips/RightUpLeg/RightLeg/RightFoot/m_LocalRotation.x,Reference/Hips/RightUpLeg/RightLeg/RightFoot/m_LocalRotation.y,Reference/Hips/RightUpLeg/RightLeg/RightFoot/m_LocalRotation.z,Reference/Hips/Spine/m_LocalRotation.x,Reference/Hips/Spine/m_LocalRotation.y,Reference/Hips/Spine/m_LocalRotation.z,Reference/Hips/Spine/Chest/LeftShoulder/m_LocalRotation.x,Reference/Hips/Spine/Chest/LeftShoulder/m_LocalRotation.y,Reference/Hips/Spine/Chest/LeftShoulder/m_LocalRotation.z,Reference/Hips/Spine/Chest/LeftShoulder/LeftArm/m_LocalRotation.x,Reference/Hips/Spine/Chest/LeftShoulder/LeftArm/m_LocalRotation.y,Reference/Hips/Spine/Chest/LeftShoulder/LeftArm/m_LocalRotation.z,Reference/Hips/Spine/Chest/LeftShoulder/LeftArm/LeftForeArm/m_LocalRotation.x,Reference/Hips/Spine/Chest/LeftShoulder/LeftArm/LeftForeArm/m_LocalRotation.y,Reference/Hips/Spine/Chest/LeftShoulder/LeftArm/LeftForeArm/m_LocalRotation.z,Reference/Hips/Spine/Chest/LeftShoulder/LeftArm/LeftForeArm/LeftHand/m_LocalRotation.x,Reference/Hips/Spine/Chest/LeftShoulder/LeftArm/LeftForeArm/LeftHand/m_LocalRotation.y,Reference/Hips/Spine/Chest/LeftShoulder/LeftArm/LeftForeArm/LeftHand/m_LocalRotation.z,Reference/Hips/Spine/Chest/Neck/m_LocalRotation.x,Reference/Hips/Spine/Chest/Neck/m_LocalRotation.y,Reference/Hips/Spine/Chest/Neck/m_LocalRotation.z,Reference/Hips/Spine/Chest/RightShoulder/m_LocalRotation.x,Reference/Hips/Spine/Chest/RightShoulder/m_LocalRotation.y,Reference/Hips/Spine/Chest/RightShoulder/m_LocalRotation.z,Reference/Hips/Spine/Chest/RightShoulder/RightArm/m_LocalRotation.x,Reference/Hips/Spine/Chest/RightShoulder/RightArm/m_LocalRotation.y,Reference/Hips/Spine/Chest/RightShoulder/RightArm/m_LocalRotation.z,Reference/Hips/Spine/Chest/RightShoulder/RightArm/RightForeArm/m_LocalRotation.x,Reference/Hips/Spine/Chest/RightShoulder/RightArm/RightForeArm/m_LocalRotation.y,Reference/Hips/Spine/Chest/RightShoulder/RightArm/RightForeArm/m_LocalRotation.z,Reference/Hips/Spine/Chest/RightShoulder/RightArm/RightForeArm/RightHand/m_LocalRotation.x,Reference/Hips/Spine/Chest/RightShoulder/RightArm/RightForeArm/RightHand/m_LocalRotation.y,Reference/Hips/Spine/Chest/RightShoulder/RightArm/RightForeArm/RightHand/m_LocalRotation.z,Reference/Hips/m_LocalPosition.x,Reference/Hips/m_LocalPosition.y,Reference/Hips/m_LocalPosition.z
1,0,-0.89,0,0,1.25,0,0.5,0,1.61,0.9878124,0.9529935,0.007786863,0.9845659,0.001492531,0.9911001,0.08413382,0.9291067,0.9566084,0.009726497,0.9330731,0.02765453,0.9999759,0.02290423,0.02203471,0.08054788,0.9568503,0.970107,0.9910159,0.9539891,0.9827814,0.005817495,0.000293944,0.9981329,0.99279,0.01917369,0.114635,0.05350319,0.9965025,0.1102929,0.09023,0.05509456,0.9904926,0.1000291,0.05015228,0.02973336,0.05924223,0.000397822,0.008809167,0.006775787,0.4831854,0.1147168,0.06623153,0.2604494,0.07310835,0.0669208,0.8294505,0.9621245,0.04612793,0.9090147,0.9676118,0.003961953,0.9657131,-0.03204669
1,0,-0.89,0,0,1.25,0,0.5,0,1.6,0.9923769,0.9192708,0.01514,0.01513505,0.006046923,0.998691,0.04737931,0.9731641,0.9882694,0.9880871,0.9623596,0.9787865,0.02669339,0.01839291,0.01240783,0.04180346,0.9555381,0.9829839,0.9828712,0.9520099,0.9739417,0.005622189,0.000122926,0.9990435,0.9989807,0.9960636,0.07703482,0.06434605,0.09676579,0.1574853,0.9459864,0.3228205,0.03905683,0.9638602,0.02706778,0.9952328,0.01465485,0.9987721,0.9880399,0.001887923,0.5094163,0.1152544,0.03338324,0.2512366,0.03367855,0.05029746,0.8802701,0.9799128,0.03314853,0.01932159,0.02518005,0.000213145,0.963694,-0.02038494
1,0,-0.89,0,0,1.25,0,0.5,0,1.83,0.9917337,0.9717922,0.01192611,0.9939623,0.9945037,0.990609,0.07412042,0.03262734,0.01587707,0.9939727,0.02726026,0.9691868,0.004288367,0.01009317,0.01032217,0.1094531,0.9640995,0.9740418,0.9949692,0.9719896,0.9841395,0.005293929,0.999429,0.998367,0.9984729,0.9886613,0.1152679,0.0721407,0.9661844,0.03872184,0.04265893,0.2063338,0.01638044,0.01681976,0.07461092,0.07306352,0.06710017,0.9978618,0.000613573,0.001641173,0.5085523,0.1036645,0.01344883,0.2979051,0.922168,0.945033,0.8914223,0.9605332,0.9361723,0.9093319,0.06451641,0.00756345,0.9746311,-0.02748582
1,0,-0.89,0,0,1.25,0,0.5,0,1.74,0.9950559,0.9510949,0.01018005,0.9980939,0.9981779,0.9877998,0.06519178,0.001087635,0.004711094,0.9956191,0.9650655,0.9857315,0.02137713,0.9980687,0.01750207,0.03262975,0.9917471,0.9668111,0.9981808,0.9600764,0.9953941,0.005676428,0.9976636,0.9971254,0.008252233,0.9713724,0.09929777,0.9652897,0.9561824,0.08121748,0.9070977,0.245799,0.2669751,0.9931271,0.02397589,0.9931561,0.03484848,0.9980418,0.9917228,0.999191,0.5307302,0.100399,0.09591424,0.2158222,0.9095192,0.9100392,0.7857956,0.1872628,0.1835544,0.9359412,0.9279771,-0.008446763,0.9726763,-0.02376355
1,0,1.46,0,0,1.25,0,0.5,0,1.76,0.9844828,0.861876,0.986848,0.99527,0.9995254,0.01034451,0.05876397,0.968243,0.9881347,0.9840217,0.968787,0.9863432,0.00382869,0.06225471,0.05259194,0.04000538,0.910786,0.9516398,0.9782347,0.8761362,0.9986711,0.003306797,0.00029882,0.9941517,0.001444553,0.9714974,0.106669,0.09567501,0.181916,0.2126566,0.09283908,0.05238514,0.03419343,0.9837319,0.05905983,0.9498209,0.09141171,0.03577197,0.1090113,0.9990524,0.5276054,0.09310296,0.05393041,0.3181564,0.9060709,0.05859949,0.7172504,0.9139788,0.06581557,0.00360761,0.9914404,-0.01865139,0.9809943,-0.03823533
1,0,1.46,0,0,1.25,0,0.5,0,1.88,0.02212962,0.9098664,0.01274585,0.9738954,0.008656614,0.98176,0.02989354,0.9792001,0.9932638,0.9986469,0.9634206,0.9968053,0.9946476,0.04811754,0.005953343,0.03356232,0.9436368,0.9713548,0.9850039,0.9066995,0.9935289,0.004171302,0.9998676,0.9955803,1.26E-06,0.9805219,0.1152518,0.04783912,0.3753566,0.03798264,0.976841,0.2385163,0.1236985,0.9481528,0.03275261,0.2074534,0.02943209,0.02067841,0.117254,0.9993064,0.523169,0.1152129,0.0948378,0.2051627,0.0463365,0.01610408,0.8345392,0.9222329,0.9946861,0.9062036,0.03687816,0.02787726,0.9682153,-0.05235979
1,0,1.46,0,0,1.25,0,0.5,0,1.72,0.9961305,0.8775733,0.9914671,0.005633298,0.9997629,0.001090726,0.03491159,0.00201259,0.01135305,0.9885975,0.8560011,0.9881698,0.01779169,0.00140168,0.02848639,0.0248349,0.9927754,0.9577044,2.65E-06,0.9122302,0.000342048,0.003438619,0.9997113,0.9937768,0.01169256,0.981057,0.1052853,0.08904733,0.151251,0.1639109,0.0290595,0.2790931,0.8613741,0.1479069,0.1217248,0.09738668,0.04350947,0.01289117,0.07753625,0.01386925,0.5240252,0.1066568,0.09745997,0.2074884,0.8539907,0.9782074,0.8065521,0.06246124,0.1765323,0.9162577,0.9045184,-0.001077262,0.9752155,-0.03637455
1,0,1.46,0,0,1.25,0,0.5,0,1.78,0.9813754,0.8702517,0.993873,0.9937509,0.007233228,0.9956881,0.004852674,0.9634715,0.9983637,0.013669,0.9499899,0.01235149,0.04915256,0.01780928,0.006866562,0.00530941,0.9510248,0.9945669,0.9901299,0.944103,0.9936638,0.003841989,0.00044304,0.994091,6.64E-05,0.9801496,0.1113756,0.1050847,0.09813693,0.1620235,0.05593809,0.2374094,0.07911338,0.0179033,0.09497229,0.07086862,0.06006053,0.01806812,0.1028341,3.60E-05,0.5192795,0.1152472,0.03707476,0.2437063,0.9449816,0.0518258,0.7353396,0.9162679,0.05162023,0.981239,0.9624614,-0.002288576,0.9748185,-0.02071325
1,0,1.46,0,0,1.25,0,0.5,0,1.66,0.9902277,0.8430659,0.000600861,0.01990092,0.000145581,0.9912846,0.02970053,0.9795507,0.9948362,0.9818385,0.9704943,0.9871218,0.01986945,0.01901515,0.01015223,0.012787,0.9598517,0.9926776,0.9829005,0.9521065,0.986413,0.003229405,0.000486722,0.9946133,0.9996444,0.9824231,0.1152626,0.9792832,0.3209474,0.1406417,0.1073096,0.25442,0.1412103,0.07491204,0.03561921,0.00141401,0.04712563,0.006148686,0.04130006,0.9991441,0.5240353,0.1152028,0.07175645,0.306497,0.0740811,0.04306224,0.7199433,0.9442897,0.04985474,0.9438581,0.9983258,-0.006753603,0.9657004,-0.03108169
1,0,1.46,0,0,1.25,0,0.5,0,1.7,0.9942763,0.8497143,0.001894495,0.9914318,0.00685172,0.9989074,0.007619941,0.9560547,0.9969513,0.001210991,0.9434931,0.00059429,0.02339706,0.02445972,0.03367535,0.01231432,0.9322705,0.9899127,0.9619524,0.9301094,0.9769107,0.00374487,0.9998763,0.9941809,0.000212854,0.9793195,0.1116647,0.07645939,0.03050474,0.08676015,0.9378644,0.2966996,0.02978075,0.9453475,0.005539498,0.9938782,0.07966579,0.0333885,0.1229689,0.000160474,0.5186164,0.1152514,0.06009696,0.2922543,0.8892882,0.9599632,0.8429218,0.8991286,0.9355497,0.9180166,0.05876001,0.004323515,0.9792357,-0.03461373
1,0,1.46,0,0,1.25,0,0.5,0,1.61,0.9971687,0.8772652,0.9976295,0.9716293,0.01671753,0.007833526,0.06815223,0.9216796,0.9535412,0.9983523,0.9128569,0.005256167,0.005993401,0.03513417,0.02461759,0.05779072,0.9319448,0.9603287,0.9782707,0.9183386,0.9859908,0.004364154,0.9995866,0.9956005,0.00019358,0.9794971,0.1152443,0.1329059,0.1421641,0.2059189,0.8164761,0.2777328,0.1679505,0.9299231,0.8979062,0.1102117,0.9971978,0.999611,0.03777621,0.9993419,0.5229796,0.115215,0.03293253,0.1287966,0.9808502,0.0885664,0.9136134,0.9469429,0.0285323,0.9015856,0.01073581,0.003030096,0.9612675,-0.03501889
1,0,1.46,0,0,1.25,0,0.5,0,1.6,0.9791846,0.8736627,0.9904823,0.004703672,0.02082244,0.03576343,0.06025393,0.9400352,0.9689308,0.9760001,0.9312069,0.9777312,0.03547915,0.0403917,0.03342379,0.02893372,0.9330191,0.9774975,0.9794886,0.9147181,0.9884856,0.004578668,0.00054558,0.9964606,0.9993507,0.9839873,0.1152683,0.901571,0.2383949,0.1654908,0.8791555,0.1176397,0.001581543,0.8978373,0.1453402,0.9324847,0.9865485,0.9944356,0.05242848,0.9992867,0.5232745,0.1152117,0.05900934,0.2208186,0.01483554,0.03455489,0.8059981,0.935794,0.020612,0.9578918,0.04505714,-0.0290955,0.959778,-0.03644174
1,0,1.46,0,0,1.25,0,0.5,0,1.83,0.9883159,0.8721127,0.9945781,0.9880213,0.0251837,0.01213465,0.06567624,0.9492216,0.9656848,0.9907205,0.9297007,0.99232,0.003944293,0.04801076,0.03081822,0.07689626,0.8965704,0.9155596,0.9911559,0.8834311,0.0199081,0.004002893,0.00016134,0.9956506,0.000385156,0.9784759,0.1152355,0.05233792,0.1539716,0.2226157,0.9458916,0.1096551,0.05987556,0.9165863,0.1330519,0.9213032,0.08344459,0.03006947,0.1066849,0.9995853,0.5216817,0.1152281,0.06263752,0.276995,0.8803622,0.1091394,0.874548,0.9158929,0.03016913,0.005091231,0.02605181,-0.008240578,0.979148,-0.03412335
1,0,1.46,0,0,1.25,0,0.5,0,1.74,0.996227,0.8980476,0.9945014,0.01170536,0.9962305,0.009192513,0.05512624,0.9785875,0.993814,0.9784464,0.9812052,0.9824564,0.9855728,0.05003401,0.05299968,0.05170729,0.9228305,0.9543302,0.973659,0.9004653,0.9860842,0.004405315,0.004469106,0.9998015,0.000130315,0.9796568,0.1034231,0.8222139,0.2139237,0.2008964,0.9700074,0.05946337,0.9674472,0.0739788,0.07088378,0.8699614,0.08607452,0.01776677,0.05347057,2.20E-05,0.519334,0.1066948,0.03508061,0.351319,0.8734902,0.05691436,0.7013257,0.9397446,0.05685079,0.04747877,0.04101079,-0.01816544,0.9661295,-0.04522213
1.03,1.15,-2.06,0,0,1.25,0,0.5,0,1.76,0.9818274,0.9310183,0.9960124,0.01268796,0.000256607,0.001797339,0.05072569,0.9985487,0.9870299,0.9998256,0.9658157,0.9995172,0.0164017,0.000246059,0.01532729,0.05108901,0.9931161,0.9674836,0.000294876,0.9760192,0.001064105,0.004615166,0.000353442,0.9961243,0.01915396,0.9829579,0.09356342,0.9348929,0.9106535,0.1741803,0.1980344,0.1264948,0.1125876,0.1698917,0.05506798,0.06800044,0.006784975,4.47E-05,0.007539664,0.9902496,0.5189378,0.09354416,0.08933151,0.2701669,0.9578851,0.986089,0.7745568,0.1126548,0.8188463,0.918847,0.1024869,-0.01167506,0.9761817,-0.02250329
1.03,1.15,-2.06,0,0,1.25,0,0.5,0,1.88,0.9973572,0.9693768,0.007884297,0.9955693,0.993876,0.9894791,0.04523444,0.9767882,0.9935919,0.001690228,0.9752302,0.003863465,0.01588435,0.03478207,0.01852184,0.03141855,0.9643266,0.9843029,0.9915153,0.9437299,0.9867488,0.005514559,0.000183905,0.998022,0.9952939,0.005639735,0.1150502,0.05645866,0.04240213,0.1260982,0.04829134,0.04671857,0.9997976,0.0403906,0.03296215,0.003510125,0.02256902,0.998482,0.9862595,0.004480375,0.4955688,0.115071,0.05756146,0.2589677,0.01175551,0.08437736,0.918926,0.964172,0.03811581,0.003610694,0.01988284,0.002082622,0.9738666,-0.03509347
1.03,1.15,-2.06,0,0,1.25,0,0.5,0,1.72,0.005111698,0.9173861,0.9977467,0.9885336,0.007397157,0.01130715,0.04077609,0.9714395,0.990501,0.991961,0.9632548,0.9852934,0.9950289,0.04971937,0.02859583,0.03566911,0.9383864,0.9698426,0.9844795,0.9062339,0.9937682,0.005686318,-1.57E-05,0.9975787,0.9973845,0.9944599,0.1152318,0.05661415,0.04690635,0.1359322,0.9445088,0.05997052,0.000768895,0.9379233,0.01442436,0.9692933,0.03126003,0.9986689,0.9851602,0.002538917,0.5043744,0.1091921,0.007120352,0.2923049,0.9902391,0.9189175,0.8518279,0.9822613,0.9384994,0.8945122,0.07307082,-0.003818887,0.9768732,-0.05066573
1.03,1.15,-2.06,0,0,1.25,0,0.5,0,1.78,0.9756474,0.9137126,0.00219321,0.0188291,0.9969243,0.9574828,0.007354888,0.9918547,0.9993619,0.01851282,0.9746974,0.02983882,0.02253925,0.006722499,0.9875721,0.007842191,0.9794078,0.9963124,0.005128062,0.9754707,0.008868052,0.004722714,0.000287729,0.9951288,0.000187013,0.9793491,0.1062477,0.09330081,0.1821691,0.2197537,0.9629756,0.1045919,0.09950119,0.9356093,0.102329,0.8017442,0.04111722,0.000617197,0.00419014,0.9998811,0.5201902,0.108335,0.9942896,0.2764463,0.9515585,0.06597456,0.7782332,0.9728457,0.04432606,0.076495,0.03935412,0.01228247,0.9722878,-0.009552397
1.03,1.15,-2.06,0,0,1.25,0,0.5,0,1.66,0.9857483,0.9724663,0.007082584,0.01701336,0.001117811,0.003792694,0.01447739,0.9934691,0.9999643,0.9975564,0.9867535,0.9863618,0.01769758,0.0189481,0.0109498,0.04477406,0.9731385,0.9872158,0.9962113,0.9661578,0.9901506,0.005586169,0.9992854,0.9991724,0.9924769,0.02088249,0.1145675,0.0472068,0.9698684,0.106941,0.07184784,0.08164748,0.9765685,0.09497643,0.06308707,0.02778422,0.04003162,0.001755125,0.02564564,0.007090326,0.4814746,0.1146538,0.0542495,0.3397911,0.07428421,0.07671785,0.7668014,0.9602408,0.06762536,0.02956832,0.9995326,-0.002618778,0.9724444,-0.02338953
1.03,1.15,-2.06,0,0,1.25,0,0.5,0,1.7,0.9880421,0.9378331,0.008041613,0.01260318,0.003800271,0.992577,0.01517341,0.985637,0.9980505,0.9983432,0.9727347,0.995124,0.01857456,0.01628435,0.03019038,0.01937016,0.9646852,0.9931378,0.9844401,0.9677626,0.9652501,0.005531715,0.9994424,0.9969286,0.000959599,0.9705254,0.08662788,0.08503438,0.02900879,0.0862459,0.983403,0.2145566,0.03541656,0.9781203,0.978044,0.05161116,0.07157414,0.002124391,0.01436751,0.9972872,0.5339721,0.1150241,0.04638858,0.2498429,0.03606212,0.07249177,0.8217142,0.9630162,0.05540939,0.02326076,0.9971991,-0.003967103,0.9679134,-0.02930408
1.03,1.15,-2.06,0,0,1.25,0,0.5,0,1.61,0.9874814,0.9531379,0.01014181,0.9906088,0.00348658,0.9932048,0.07634285,0.9333765,0.9613801,0.006631748,0.9327101,0.02223153,0.003203858,0.01845402,0.01673169,0.07909765,0.9617309,0.9749259,0.9913527,0.9607384,0.9802846,0.005587774,0.000312583,0.9976771,0.993045,0.01778523,0.1146874,0.03324672,0.9754771,0.1180215,0.04515017,0.06565302,0.9747196,0.08392563,0.05088737,0.02846942,0.02623314,0.9984888,0.9856589,0.005917135,0.4878368,0.1148708,0.0668695,0.2533825,0.04372392,0.09788372,0.9345687,0.9713318,0.05365382,0.01223645,0.0280518,0.002696819,0.967433,-0.0308007
1.03,1.15,-2.06,0,0,1.25,0,0.5,0,1.6,0.989641,0.9622366,0.01794068,0.01308403,0.007088791,0.9875264,0.04340589,0.9875214,0.992236,0.9980106,0.970722,0.9941856,0.02476626,0.03288848,0.996018,0.04115988,0.9653248,0.9790149,0.9949331,0.9394711,0.004221327,0.005269199,0.998517,0.9997694,0.9981428,0.9934036,0.1017737,0.07532055,0.07471842,0.1331878,0.05376003,0.3105345,0.04166792,0.05167743,0.1061764,0.03490822,0.02786161,0.000653122,0.01843048,0.002091301,0.5083328,0.1152482,0.03824575,0.2469233,0.02858884,0.07280816,0.8286145,0.9677331,0.05359951,0.04090844,0.01394368,0.01669586,0.9676642,-0.01899946
1.03,1.15,-2.06,0,0,1.25,0,0.5,0,1.83,0.9947577,0.9581879,0.01143657,0.9865946,0.0162774,0.007020372,0.0700053,0.9397954,0.9627499,0.996946,0.9286607,0.010399,0.008669132,0.02704358,0.02018348,0.08814875,0.9401743,0.9550751,0.9905756,0.937712,0.9997615,0.005270974,8.15E-06,0.9979208,0.9982533,0.9898307,0.1152638,0.0653649,0.04388021,0.1313303,0.07618118,0.0671469,0.00432424,0.06155277,0.02524526,5.30E-05,0.01516465,0.9998197,0.005850216,0.001578746,0.5110632,0.1152612,0.03192811,0.267951,0.01603131,0.02350478,0.8325296,0.9693631,0.002456826,0.02923695,0.04019782,-0.002715332,0.9694273,-0.03088113
1.03,1.15,-2.06,0,0,1.25,0,0.5,0,1.74,0.9911837,0.9289063,0.008517517,0.9777519,0.006949221,0.9655701,0.0628024,0.9884971,0.9888432,0.009360692,0.972814,0.01971927,0.009052513,0.05517593,0.02781067,0.0465522,0.9324448,0.9575207,0.9857554,0.8976746,0.002211369,0.0063592,0.0002971,0.9977499,0.001463625,0.9696136,0.09860963,0.1016334,0.05421121,0.1304182,0.03603087,0.09145647,0.02722635,0.9922587,0.9692478,0.02343259,0.05274248,0.9924731,0.9602125,0.9988586,0.5282384,0.09739733,0.003987323,0.3016142,0.9643015,0.9998432,0.7279133,0.9743116,0.03241667,0.8983082,0.09021558,0.01198336,0.9717393,-0.02749994
1.1,1.7,2.5,0,0,1.25,0,0.5,0,1.76,0.9929473,0.8094251,0.997241,0.9387646,0.9895984,0.02247326,0.1588071,0.9190849,0.9384479,0.9181532,0.9727261,0.9590859,0.9565046,0.01604206,0.006017705,0.07257583,0.9381076,0.9627092,0.9848181,0.9362101,0.9947059,0.001037098,0.000333094,0.993329,0.000116553,0.9799076,0.1152474,0.940856,0.2224437,0.1792813,0.9207817,0.4232475,0.01892902,0.9688275,0.08150271,0.9253329,0.0127443,0.001616544,0.05984526,0.999698,0.5210807,0.1152336,0.01756707,0.2015761,0.9463164,0.9921098,0.7741109,0.9203689,0.9906902,0.9682696,0.08625641,0.02864341,0.9554514,-0.04597582
1.1,1.7,2.5,0,0,1.25,0,0.5,0,1.88,0.006901592,0.8245189,0.9707453,0.9907924,0.008572784,0.01338626,0.01069121,0.966986,0.9972243,0.0035931,0.9564466,0.9982416,0.993247,0.0743022,0.05126182,0.03643234,0.924684,0.9544646,0.9742968,0.8755299,0.9978869,0.003536398,0.000197945,0.9925554,0.000299675,0.9789316,0.1152396,0.07574713,0.9912676,0.1086832,0.9763597,0.1834857,0.00205069,0.9901614,0.9100317,0.05050905,0.05091007,0.03272685,0.1231344,0.9997464,0.5208225,0.1152358,0.02820037,0.1550626,0.9530676,0.03225292,0.8936555,0.9295074,0.9983183,0.8930317,0.08864601,0.003832415,0.9765372,-0.05051532
1.1,1.7,2.5,0,0,1.25,0,0.5,0,1.72,0.03542783,0.9693902,0.9903691,0.9959637,0.9829547,0.01199812,0.005169875,0.9628109,0.000551905,0.01086048,0.9771276,0.004645879,0.9590565,0.9877821,0.01196144,0.05287445,0.9274628,0.9782558,0.003767584,0.9476561,0.01657303,0.9884487,0.9992784,0.9998374,0.9924769,0.02088249,0.1145675,0.06823599,0.9400093,0.9754008,0.948787,0.4343303,0.01724203,0.9803764,0.03307061,0.01976668,0.9255801,0.9957556,0.01068888,0.007522485,0.4791174,0.1145616,0.9679186,0.1415825,0.8825748,0.01354362,0.7484046,0.8636933,0.989828,0.07069121,0.07449868,0.00252308,0.9729797,-0.0440338
1.1,1.7,2.5,0,0,1.25,0,0.5,0,1.78,0.9868947,0.8397956,0.9931355,0.00340067,0.003547904,0.9648575,0.005044619,0.9776027,0.9987484,0.02939464,0.9586369,0.01438356,0.9910914,0.0125827,0.9999442,0.007064166,0.9660014,0.9951724,0.01429969,0.9596608,0.007553352,0.001777979,0.000534264,0.9932871,0.000554623,0.9775724,0.1152267,0.02202327,0.8274211,0.08160642,0.002682734,0.3966528,0.913784,0.9470468,0.8882803,0.1179264,0.05310837,0.01016489,0.05725491,0.9994497,0.5224051,0.1152211,0.04356742,0.1973346,0.02133945,0.05326853,0.784201,0.9503365,0.04660909,0.9298885,0.004615545,0.01797625,0.9617038,-0.01726862
1.1,1.7,2.5,0,0,1.25,0,0.5,0,1.66,0.9937095,0.8448581,0.9750286,0.008568363,0.9853377,0.01070902,0.04832792,0.9745567,0.9973552,0.9776433,0.9875783,0.9886902,0.9931898,0.05611292,0.05424271,0.03649339,0.91592,0.9602182,0.9751554,0.885448,0.9945433,0.00350903,0.000840485,0.9937093,0.000264833,0.9791173,0.1152411,0.09081152,0.1453691,0.1857008,0.07207694,0.03715329,0.01817033,0.9826458,0.02236224,0.9769738,0.0365436,0.01298652,0.08039892,0.9995964,0.5216227,0.1152287,0.0348771,0.1643341,0.9790637,0.03371068,0.8578766,0.9327846,0.0189534,0.8941554,0.07060666,-0.01421124,0.9732983,-0.04729658
1.1,1.7,2.5,0,0,1.25,0,0.5,0,1.7,0.004358188,0.778051,0.007375353,0.999266,0.02306568,0.04068413,0.006298839,0.9402352,0.9956406,0.9546787,0.9247506,0.9871772,0.9898006,0.9748008,0.0131993,0.03917886,0.9630588,0.9977314,0.9570883,0.9957321,0.004648064,0.001019591,7.55E-05,0.9928774,0.9987196,0.9873472,0.1152706,0.05273654,0.07688487,0.1686727,0.01222963,0.4526132,0.00770109,0.01613803,0.9230783,0.9388753,0.006769039,0.001681394,0.04418543,0.9977468,0.531507,0.1150793,0.9957225,0.1781874,0.9208903,0.9828995,0.8299503,0.9123912,0.9895363,0.9063193,0.1247725,0.01649299,0.9674886,-0.04076067
1.1,1.7,2.5,0,0,1.25,0,0.5,0,1.61,0.009629711,0.8754343,0.9763772,0.9882441,0.001289015,0.9939695,0.0361083,0.9637833,0.9900217,0.01050923,0.957119,0.01004533,0.9776889,0.009385346,0.03248527,0.08160502,0.9753035,0.9870758,0.9671994,0.9848874,0.962285,0.006068355,0.000296844,0.995679,0.000203786,0.9794427,0.1152438,0.1184256,0.2920236,0.9408262,0.9582897,0.2114811,0.1100489,0.942334,0.9811707,0.002109674,0.9791681,0.9973249,0.04773835,0.000173983,0.5185444,0.1152518,0.9540389,0.1024799,0.9293764,0.06345057,0.7773667,0.8914287,0.02281659,0.06452347,0.053211,0.009056314,0.9622329,-0.05279455
1.1,1.7,2.5,0,0,1.25,0,0.5,0,1.6,0.9877238,0.7831611,0.9922266,0.99932,0.9443002,0.9561528,0.08121284,0.01051987,0.02733054,0.9457938,0.03757511,0.01814665,0.9821907,0.02726023,0.01945569,0.0911087,0.9230505,0.9404885,0.9438062,0.926136,0.9839936,0.002473121,0.000505136,0.9924561,0.9996348,0.9824737,0.1152628,0.9173102,0.2811652,0.1415227,0.9181702,0.3644191,0.0325064,0.9714028,0.1086932,0.9141212,0.9862516,0.9950563,0.05573058,0.999348,0.5229471,0.1152154,0.9956751,0.1644011,0.9487591,0.04501346,0.7493747,0.9222749,0.01837418,0.08974313,0.05333937,-0.002693364,0.9551752,-0.01929987
1.1,1.7,2.5,0,0,1.25,0,0.5,0,1.83,0.03533539,0.07885217,0.9950168,0.976336,0.909413,0.9975552,0.0446196,0.05111796,0.05615834,0.9985131,0.1253135,0.9214596,0.9439418,0.9679697,0.05138582,0.04905478,0.995116,0.009423855,0.02769517,0.0286004,0.9808484,0.9803655,0.009990258,0.0008925,0.9924769,0.02088249,0.1145675,0.9766957,0.8764818,0.9604329,0.08096936,0.4459973,0.9855627,0.02520612,0.10902,0.01680421,0.8890318,0.006448665,0.978447,0.007522485,0.4791174,0.1145616,0.9756783,0.08992018,0.9284148,0.964771,0.786835,0.8588366,0.9835957,0.9114033,0.09851029,-0.0205719,0.9644987,-0.0408262
